,ID,NAME,ISO,Year,COORDS,BASIN,SUBBASIN,NATURE,ISO_TIME,TOTAL_HRS,DAY_HRS,NIGHT_HRS,USA_SSHS,PRES_CALC_mean,STORM_SPD_mean,STORM_DR_mean,v_land_kn,34kn_pop,34kn_assets,64kn_pop,64kn_assets,96kn_pop,96kn_assets,Total damage ('000$),CPI,"Air transport, freight (million ton-km)",Arable land (hectares per person),Cereal yield (kg per hectare),Food production index (2004-2006 = 100),GDP growth (annual %),GDP per capita (constant 2010 US$),Net flows from UN agencies US$,"Life expectancy at birth, total (years)",Mobile cellular subscriptions (per 100 people),Population density (people per sq. km of land area),Adjusted savings: education expenditure (% of GNI),Rural population (% of total population),Income_level_Final,Total Affected,pop_max_34,pop_max_50,pop_max_64,Numeric
189,198,ZITA,CHN,1997,"[[20.9, 110.1], [22.08, 101.78]]",WP,WP,TS,"['1997-08-22 06:00:00', '1997-08-23 21:00:00']",15,12,3,-1,988.0,17.5,283.0,98.5,35033012.0,806000000000.0,10677852.0,246000000000.0,997640.0,18944224792.0,330000.0,62.78583520000001,2083.600098,0.097148548,4813.2,72.08,9.230769231,1440.59025,100279998.82575,70.428,1.048577006,131.02310020000002,2.0359013,67.117,Low_Middle,5650349,69776368.0,9074052.0,995841.0625,156.0
190,199,OLIWA,JPN,1997,"[[31.36, 130.44], [32.25, 130.98], [32.97, 131.53], [34.64, 133.8], [35.16, 134.68], [36.48, 136.46], [42.7, 143.61]]",NAm,NAm,TS,"['1997-09-15 23:00:00', '1997-09-16 03:00:00', '1997-09-16 06:00:00', '1997-09-16 15:00:00', '1997-09-16 18:00:00', '1997-09-17 00:00:00', '1997-09-17 15:00:00']",16,7,9,0,987.3809524,19.28571429,44.71428571,100.4,64615417.0,8020000000000.0,13250472.0,1810000000000.0,142404.0,19614790751.0,,62.78583520000001,7504.600098000001,0.036245507999999996,6061.5,107.67,1.076045234,41861.75344,0.0,80.42414634,30.14663692,345.8353909,3.2383794999999997,21.728,High,67000,81403128.0,32926168.0,3052699.0,392.0
191,200,FRITZ,VNM,1997,"[[15.72, 108.2], [15.63, 107.83]]",WP,WP,TS,"['1997-09-25 06:00:00', '1997-09-25 09:00:00']",3,1,2,0,988.5,7.5,256.5,91.5,7665784.0,47349982087.0,4210038.0,24371449278.0,0.0,0.0,5000.0,62.78583520000001,103.5999985,0.07348326,3758.3,67.99,8.152084143,669.9116597,44230000.977,72.399,0.20802581899999997,236.97567969999997,2.6,77.035,Low_Middle,50,15496684.0,4670862.0,1007399.75,704.0
192,201,OLAF,MEX,1997,"[[16.2, -95.0], [16.23, -95.36], [16.2, -95.7], [16.16, -95.81], [16.1, -95.9], [16.05, -96.17], [16.0, -96.5], [15.95, -96.79], [15.9, -97.1]]",EP,EP,TS,"['1997-09-29 00:00:00', '1997-09-29 03:00:00', '1997-09-29 06:00:00', '1997-09-29 09:00:00', '1997-09-29 12:00:00', '1997-09-29 15:00:00', '1997-09-29 18:00:00', '1997-09-29 21:00:00', '1997-09-30 00:00:00']",0,0,0,-1,1008.333333,5.222222222,261.5555556,45.7,744210.0,12049291414.0,0.0,0.0,0.0,0.0,,62.78583520000001,227.1999969,0.240828228,2678.7,79.49,6.846852279,8530.355085,17279999.7337,73.268,1.839969943,48.66946269,4.9672065000000005,26.070999999999998,High_Middle,1000,26059434.0,1979026.0,610887.4375,484.0
193,202,PAULINE,MEX,1997,"[[16.0, -97.6], [16.36, -98.29], [16.7, -99.0], [17.01, -99.73], [17.3, -100.4], [17.59, -100.96], [17.9, -101.4], [18.25, -101.73], [18.6, -102.0], [18.91, -102.29]]",EP,EP,TS,"['1997-10-09 00:00:00', '1997-10-09 03:00:00', '1997-10-09 06:00:00', '1997-10-09 09:00:00', '1997-10-09 12:00:00', '1997-10-09 15:00:00', '1997-10-09 18:00:00', '1997-10-09 21:00:00', '1997-10-10 00:00:00', '1997-10-10 03:00:00']",3,0,3,0,987.7,12.0,305.3,118.6,8368950.0,140000000000.0,3452961.0,51891952940.0,651187.0,9830503166.0,447800.0,62.78583520000001,227.1999969,0.240828228,2678.7,79.49,6.846852279,8530.355085,17279999.7337,73.268,1.839969943,48.66946269,4.9672065000000005,26.070999999999998,High_Middle,800200,44747600.0,3547748.25,1212629.625,484.0
194,203,IVAN,PHL,1997,"[[18.19, 122.19], [18.32, 122.1]]",WP,WP,TS,"['1997-10-19 21:00:00', '1997-10-20 00:00:00']",3,0,3,3,952.8333332999997,3.5,327.0,130.7,11233898.0,81010491632.0,2073505.0,18421559279.0,364762.0,3739126380.0,,62.78583520000001,471.60000610000014,0.070997361,2374.7,82.36,5.185362276,1603.960622,23699999.8113,68.574,1.839796982,244.93035519999998,2.9,53.61,Low_Middle,4000,8149887.5,6157335.0,50893.01953125,608.0
195,204,LINDA,THA,1997,"[[12.11, 99.39]]",WP,WP,TS,['1997-11-03 21:00:00'],0,0,0,0,998.5,13.0,295.0,85.5,1822455.0,17312576322.0,282758.0,2727568034.0,0.0,0.0,5000.0,62.78583520000001,1628.300049,0.266933646,2456.4,84.5,-2.7535905780000003,3546.374183,13150000.2152,70.267,3.622068697,119.0991838,3.5,69.378,High_Middle,150000,26572456.0,518570.65625,32380.185546875,764.0
196,205,LINDA,VNM,1997,"[[8.9, 105.29]]",WP,WP,TS,['1997-11-02 09:00:00'],0,0,0,0,986.0,13.0,280.0,84.7,20004199.0,174000000000.0,3788344.0,35018261510.0,0.0,0.0,470000.0,62.78583520000001,103.5999985,0.07348326,3758.3,67.99,8.152084143,669.9116597,44230000.977,72.399,0.20802581899999997,236.97567969999997,2.6,77.035,Low_Middle,1081127,33961760.0,3094405.5,386308.5625,704.0
197,206,RICK,MEX,1997,"[[15.87, -97.16], [15.92, -96.62], [15.9, -96.0], [16.3, -94.5], [16.63, -93.75]]",EP,EP,TS,"['1997-11-10 01:00:00', '1997-11-10 03:00:00', '1997-11-10 06:00:00', '1997-11-10 12:00:00', '1997-11-10 15:00:00']",14,7,7,1,991.6,15.0,77.4,75.1,4844404.0,68947566847.0,287135.0,3933651163.0,0.0,0.0,,62.78583520000001,227.1999969,0.240828228,2678.7,79.49,6.846852279,8530.355085,17279999.7337,73.268,1.839969943,48.66946269,4.9672065000000005,26.070999999999998,High_Middle,3555,15998885.0,1591721.75,427951.125,484.0
198,207,BONNIE,USA,1998,"[[34.32, -77.74], [34.4, -77.7], [34.5, -77.5], [34.68, -77.28], [34.9, -77.1], [35.15, -76.87], [35.4, -76.6], [35.61, -76.27], [35.8, -75.9]]",NAm,NAm,TS,"['1998-08-27 03:00:00', '1998-08-27 04:00:00', '1998-08-27 06:00:00', '1998-08-27 09:00:00', '1998-08-27 12:00:00', '1998-08-27 15:00:00', '1998-08-27 18:00:00', '1998-08-27 21:00:00', '1998-08-28 00:00:00']",21,0,21,1,972.8888889,6.0,41.44444444,80.5,5216921.0,1160000000000.0,716303.0,149000000000.0,0.0,0.0,1500000.0,63.76045524,25757.90039,0.640853495,5676.5,92.09,4.481407555,41942.70951,0.0,76.5804878,25.15099311,30.11848507,4.270473546,21.623,High,17000,9055878.0,1242466.75,506762.0,840.0
199,208,CHARLEY,USA,1998,"[[27.9, -97.4], [28.1, -97.78], [28.3, -98.1], [28.41, -98.41], [28.5, -98.7], [28.61, -99.0], [28.7, -99.3], [28.74, -99.59], [28.8, -99.9], [28.93, -100.25], [29.1, -100.6]]",NAm,GM,TS,"['1998-08-22 12:00:00', '1998-08-22 15:00:00', '1998-08-22 18:00:00', '1998-08-22 21:00:00', '1998-08-23 00:00:00', '1998-08-23 03:00:00', '1998-08-23 06:00:00', '1998-08-23 09:00:00', '1998-08-23 12:00:00', '1998-08-23 15:00:00', '1998-08-23 18:00:00']",6,6,0,-1,1004.909091,6.272727272999999,292.8181818,38.4,22672.0,8095755483.0,0.0,0.0,0.0,0.0,,63.76045524,25757.90039,0.640853495,5676.5,92.09,4.481407555,41942.70951,0.0,76.5804878,25.15099311,30.11848507,4.270473546,21.623,High,545,9024627.0,824341.5625,357295.5625,840.0
200,209,ISIS,MEX,1998,"[[25.61, -109.05], [26.1, -109.1], [26.54, -109.14], [26.99, -109.2], [27.49, -109.33]]",EP,EP,TS,"['1998-09-03 03:00:00', '1998-09-03 06:00:00', '1998-09-03 09:00:00', '1998-09-03 12:00:00', '1998-09-03 15:00:00']",12,7,5,0,995.0,9.8,352.2,61.5,3105697.0,51363877297.0,0.0,0.0,0.0,0.0,,63.76045524,284.7999878,0.237683473,2639.3,82.09,5.1639251680000005,8835.875543,11759999.9912,73.625,3.486990721,49.41295867,3.4,25.814,High_Middle,1660,4524948.0,1716141.125,474900.3125,484.0
201,210,FRANCES,USA,1998,"[[28.2, -96.9], [28.37, -97.37], [28.4, -97.6], [28.41, -97.36], [28.5, -97.0], [28.84, -96.91], [29.3, -96.9], [29.75, -96.84], [30.2, -96.8], [30.64, -96.79], [31.0, -96.8], [31.2, -96.8], [31.3, -96.8], [31.41, -96.79], [31.5, -96.8], [31.59, -96.85], [31.7, -96.9], [31.79, -96.9], [32.0, -96.9], [32.43, -96.94]]",NAm,NAm,TS,"['1998-09-11 06:00:00', '1998-09-11 09:00:00', '1998-09-11 12:00:00', '1998-09-11 15:00:00', '1998-09-11 18:00:00', '1998-09-11 21:00:00', '1998-09-12 00:00:00', '1998-09-12 03:00:00', '1998-09-12 06:00:00', '1998-09-12 09:00:00', '1998-09-12 12:00:00', '1998-09-12 15:00:00', '1998-09-12 18:00:00', '1998-09-12 21:00:00', '1998-09-13 00:00:00', '1998-09-13 03:00:00', '1998-09-13 06:00:00', '1998-09-13 09:00:00', '1998-09-13 12:00:00', '1998-09-13 15:00:00']",9,7,2,-1,998.05,5.45,125.0,62.7,4205752.0,1030000000000.0,0.0,0.0,0.0,0.0,500000.0,63.76045524,25757.90039,0.640853495,5676.5,92.09,4.481407555,41942.70951,0.0,76.5804878,25.15099311,30.11848507,4.270473546,21.623,High,6,24407586.0,2881823.75,293169.53125,840.0
202,211,STELLA,JPN,1998,"[[36.17, 139.72], [38.14, 140.58], [40.25, 141.68]]",WP,WP,MX,"['1998-09-16 00:00:00', '1998-09-16 03:00:00', '1998-09-16 06:00:00']",6,0,6,0,970.7777778,41.0,25.0,104.0,57051542.0,6730000000000.0,41629142.0,4600000000000.0,8592853.0,866000000000.0,,63.76045524,7514.100098000001,0.035878165,5809.5,103.03,-1.128409829,41277.06676,0.0,80.50146341,37.21565997,346.776406,2.9230396389999997,21.601999999999997,High,9023,81253792.0,53793156.0,2468978.0,392.0
203,212,GEORGES,CUB,1998,"[[20.1, -74.5], [20.5, -74.9], [20.8, -76.0], [21.03, -76.62], [21.3, -77.2], [21.58, -77.62], [21.9, -78.0], [22.29, -78.47]]",NAm,NAm,TS,"['1998-09-23 21:30:00', '1998-09-24 00:00:00', '1998-09-24 06:00:00', '1998-09-24 09:00:00', '1998-09-24 12:00:00', '1998-09-24 15:00:00', '1998-09-24 18:00:00', '1998-09-24 21:00:00']",23,0,23,1,990.25,11.5,304.5,66.9,9916349.0,84581748438.0,278.0,7012421.0,0.0,0.0,2000000.0,63.76045524,73.19999695,0.323770244,1874.7,94.4,0.15914605199999998,3119.508198,7740000.0692,76.23,0.036743484,102.78111729999999,7.0931853,25.145,High_Middle,147000,10753669.0,5121441.0,958870.1875,192.0
204,213,GEORGES,DOM,1998,"[[18.2, -68.7], [18.6, -69.7], [18.72, -70.23], [18.8, -70.8], [18.89, -71.44]]",NAm,NAm,TS,"['1998-09-22 12:30:00', '1998-09-22 18:00:00', '1998-09-22 21:00:00', '1998-09-23 00:00:00', '1998-09-23 03:00:00']",14,0,14,1,974.4,12.0,282.4,100.0,10513660.0,190000000000.0,9173135.0,156000000000.0,88335.0,2439216362.0,1981500.0,63.76045524,,0.105911235,3635.3,77.04,6.714477712000001,3768.265915,10439999.8044,68.925,2.548979077,170.03572759999997,2.1405741000000003,39.893,Low,975595,10349401.0,9629707.0,2877747.75,214.0
205,214,GEORGES,HTI,1998,"[[19.0, -72.1], [19.13, -72.72]]",NAm,NAm,TS,"['1998-09-23 06:00:00', '1998-09-23 09:00:00']",3,1,2,1,991.5,12.0,283.0,71.8,9180942.0,20083973316.0,909843.0,2451086892.0,0.0,0.0,180000.0,63.76045524,,0.11009605300000001,913.6,89.47,2.18184035,755.1909042000003,17869999.9454,56.648,0.122328947,296.6139332,1.461652,65.611,Low,12029,9843221.0,8032736.0,902266.75,332.0
206,215,GEORGES,USA,1998,"[[30.4, -88.9], [30.4, -88.9], [30.48, -88.89], [30.6, -88.9], [30.61, -89.0], [30.6, -89.0], [30.57, -88.73], [30.6, -88.4], [30.81, -88.25], [31.0, -88.1], [30.99, -87.82], [30.9, -87.5], [30.85, -87.2], [30.8, -86.9], [30.74, -86.62], [30.7, -86.3], [30.7, -85.9], [30.7, -85.4], [30.66, -84.82], [30.6, -84.2], [30.54, -83.6], [30.5, -83.0], [30.49, -82.4]]",NAm,NAm,TS,"['1998-09-28 11:30:00', '1998-09-28 12:00:00', '1998-09-28 15:00:00', '1998-09-28 18:00:00', '1998-09-28 21:00:00', '1998-09-29 00:00:00', '1998-09-29 03:00:00', '1998-09-29 06:00:00', '1998-09-29 09:00:00', '1998-09-29 12:00:00', '1998-09-29 15:00:00', '1998-09-29 18:00:00', '1998-09-29 21:00:00', '1998-09-30 00:00:00', '1998-09-30 03:00:00', '1998-09-30 06:00:00', '1998-09-30 09:00:00', '1998-09-30 12:00:00', '1998-09-30 15:00:00', '1998-09-30 18:00:00', '1998-09-30 21:00:00', '1998-10-01 00:00:00', '1998-10-01 03:00:00']",15,0,15,-1,993.0,5.695652174,110.9565217,86.3,4698187.0,1050000000000.0,747328.0,184000000000.0,0.0,0.0,1204950.0,63.76045524,25757.90039,0.640853495,5676.5,92.09,4.481407555,41942.70951,0.0,76.5804878,25.15099311,30.11848507,4.270473546,21.623,High,5127,19632676.0,3438679.75,1224967.25,840.0
207,216,ZEB,JPN,1998,"[[31.64, 131.18], [32.81, 132.58], [33.84, 133.62], [34.55, 134.12]]",WP,WP,TS,"['1998-10-17 09:00:00', '1998-10-17 12:00:00', '1998-10-17 14:00:00', '1998-10-17 15:00:00']",6,6,0,1,981.2083332999997,39.75,39.5,110.0,56410521.0,7010000000000.0,29116177.0,3320000000000.0,1792627.0,256000000000.0,335500.0,63.76045524,7514.100098000001,0.035878165,5809.5,103.03,-1.128409829,41277.06676,0.0,80.50146341,37.21565997,346.776406,2.9230396389999997,21.601999999999997,High,43,65910268.0,22137696.0,815878.0625,392.0
208,217,MITCH,GTM,1998,"[[14.6, -89.59], [14.6, -90.0], [14.63, -90.41], [14.7, -90.8], [14.76, -91.16], [14.9, -91.5], [15.15, -91.86]]",NAm,NAm,TS,"['1998-10-31 21:00:00', '1998-11-01 00:00:00', '1998-11-01 03:00:00', '1998-11-01 06:00:00', '1998-11-01 09:00:00', '1998-11-01 12:00:00', '1998-11-01 15:00:00']",18,0,18,-1,1003.142857,7.857142857,285.4285713999999,40.9,2936528.0,21638791006.0,0.0,0.0,0.0,0.0,748000.0,63.76045524,2.5,0.12395022900000001,1682.2,73.94,4.993527823,2484.727644,12009999.572500002,66.817,1.0009879190000002,103.89605259999999,1.5685025,55.341,Low_Middle,105700,16304288.0,13924776.0,7338761.5,320.0
209,218,MITCH,HND,1998,"[[15.9, -85.7], [15.85, -85.64], [15.8, -85.6], [15.71, -85.63], [15.6, -85.7], [15.5, -85.79], [15.4, -85.9], [15.31, -85.98], [15.2, -86.1], [15.05, -86.28], [14.9, -86.5], [14.79, -86.73], [14.7, -87.0], [14.59, -87.33], [14.5, -87.7], [14.48, -88.1], [14.5, -88.5], [14.55, -88.85], [14.6, -89.2]]",NAm,NAm,TS,"['1998-10-29 12:00:00', '1998-10-29 15:00:00', '1998-10-29 18:00:00', '1998-10-29 21:00:00', '1998-10-30 00:00:00', '1998-10-30 03:00:00', '1998-10-30 06:00:00', '1998-10-30 09:00:00', '1998-10-30 12:00:00', '1998-10-30 15:00:00', '1998-10-30 18:00:00', '1998-10-30 21:00:00', '1998-10-31 00:00:00', '1998-10-31 03:00:00', '1998-10-31 06:00:00', '1998-10-31 09:00:00', '1998-10-31 12:00:00', '1998-10-31 15:00:00', '1998-10-31 18:00:00']",6,6,0,0,996.6315789,4.578947368,229.6842105,120.3,5179158.0,44997907499.0,222183.0,2029875005.0,20498.0,187258454.0,3793600.0,63.76045524,,0.24435704,1089.9,77.02,3.5902330339999997,1595.46161,12800000.1613,70.041,0.560992321,55.59394048,3.5462322,55.553000000000004,Low_Middle,2112000,7940899.0,4883023.0,1234645.75,340.0
210,219,RONA,AUS,1999,"[[-16.27, 145.1], [-16.2, 144.65], [-16.07, 144.33], [-16.01, 144.17], [-15.99, 144.1], [-15.92, 143.95], [-15.9, 143.84], [-15.91, 143.7], [-16.1, 143.34], [-16.13, 142.9], [-16.18, 142.33], [-16.44, 141.68], [-16.6, 141.4]]",NAm,NAm,TS,"['1999-02-11 15:00:00', '1999-02-11 18:00:00', '1999-02-11 21:00:00', '1999-02-11 23:00:00', '1999-02-12 00:00:00', '1999-02-12 03:00:00', '1999-02-12 05:00:00', '1999-02-12 06:00:00', '1999-02-12 09:00:00', '1999-02-12 11:00:00', '1999-02-12 12:00:00', '1999-02-12 15:00:00', '1999-02-12 18:00:00']",3,3,0,0,992.7272727,8.615384615,269.6153846,94.5,,,,,,,300000.0,65.15554686,1693.0,2.405685301,2111.0,100.95,5.0735852580000005,43168.292460000004,0.0,78.93170732,33.61154717,2.463585124,4.78817,15.63,High,2000,245693.359375,196517.15625,2423.6513671875,36.0
211,220,VANCE,AUS,1999,"[[-12.5, 131.5], [-12.45, 131.72], [-12.4, 131.9], [-12.37, 131.99], [-12.3, 132.0], [-11.45, 131.46], [-12.35, 131.32], [-12.57, 130.73], [-22.72, 114.33], [-22.95, 114.35], [-23.25, 114.38], [-23.5, 114.47], [-23.82, 114.57], [-24.13, 114.74], [-24.39, 114.86], [-24.7, 115.05], [-25.0, 115.23], [-25.29, 115.43], [-25.58, 115.64], [-25.86, 115.91], [-26.31, 116.37], [-26.5, 116.62], [-26.94, 117.25], [-27.17, 117.61], [-27.67, 118.3], [-27.95, 118.67], [-28.61, 119.54], [-28.95, 120.01], [-29.61, 121.01], [-29.93, 121.53], [-30.61, 122.68], [-31.02, 123.4], [-31.74, 124.91]]",NAm,NAm,NR,"['1999-03-14 12:00:00', '1999-03-14 15:00:00', '1999-03-14 18:00:00', '1999-03-14 21:00:00', '1999-03-15 00:00:00', '1999-03-16 03:00:00', '1999-03-16 21:00:00', '1999-03-17 00:00:00', '1999-03-22 05:00:00', '1999-03-22 06:00:00', '1999-03-22 07:00:00', '1999-03-22 08:00:00', '1999-03-22 09:00:00', '1999-03-22 10:00:00', '1999-03-22 11:00:00', '1999-03-22 12:00:00', '1999-03-22 13:00:00', '1999-03-22 14:00:00', '1999-03-22 15:00:00', '1999-03-22 16:00:00', '1999-03-22 18:00:00', '1999-03-22 19:00:00', '1999-03-22 21:00:00', '1999-03-22 22:00:00', '1999-03-23 00:00:00', '1999-03-23 01:00:00', '1999-03-23 03:00:00', '1999-03-23 04:00:00', '1999-03-23 06:00:00', '1999-03-23 07:00:00', '1999-03-23 09:00:00', '1999-03-23 10:00:00', '1999-03-23 12:00:00']",0,0,0,-1,973.2424242,20.42424242,150.8787879,138.7,18480.0,2217062080.0,6207.0,504201118.0,3251.0,277323772.0,200000.0,65.15554686,1693.0,2.405685301,2111.0,100.95,5.0735852580000005,43168.292460000004,0.0,78.93170732,33.61154717,2.463585124,4.78817,15.63,High,2672,159498.828125,146310.265625,41395.5625,36.0
212,221,SAM,CHN,1999,"[[22.55, 113.97], [22.79, 113.58], [23.02, 113.22], [23.2, 112.98], [23.37, 112.82], [23.57, 112.7], [23.79, 112.66], [24.01, 112.71], [24.29, 112.82], [24.63, 112.96], [25.0, 113.2], [25.33, 113.54], [25.7, 113.85], [26.15, 113.98], [26.7, 114.1], [27.27, 114.34], [28.0, 114.7], [29.08, 115.13], [30.1, 115.7], [30.65, 116.35], [31.0, 117.2], [31.39, 118.36], [31.75, 119.6], [32.12, 120.65]]",WP,WP,TS,"['1999-08-22 12:00:00', '1999-08-22 15:00:00', '1999-08-22 18:00:00', '1999-08-22 21:00:00', '1999-08-23 00:00:00', '1999-08-23 03:00:00', '1999-08-23 06:00:00', '1999-08-23 09:00:00', '1999-08-23 12:00:00', '1999-08-23 15:00:00', '1999-08-23 18:00:00', '1999-08-23 21:00:00', '1999-08-24 00:00:00', '1999-08-24 03:00:00', '1999-08-24 06:00:00', '1999-08-24 09:00:00', '1999-08-24 12:00:00', '1999-08-24 15:00:00', '1999-08-24 18:00:00', '1999-08-24 21:00:00', '1999-08-25 00:00:00', '1999-08-25 03:00:00', '1999-08-25 06:00:00', '1999-08-25 09:00:00']",21,0,21,-1,1001.798611,11.79166667,104.75,88.6,66897151.0,1670000000000.0,33305659.0,840000000000.0,0.0,0.0,18000.0,65.15554686,3295.399902,0.09523163300000001,4944.9,79.46,7.667486171,1642.357488,63369999.643,71.063,3.37850167,133.4367607,1.79,65.135,Low_Middle,12,217620608.0,175037120.0,45546220.0,156.0
213,222,WENDY,CHN,1999,"[[23.08, 116.28], [23.51, 115.88], [23.97, 115.43], [24.6, 115.17], [25.43, 115.37], [26.25, 115.65], [26.81, 115.83], [27.25, 116.0], [27.74, 116.17], [28.15, 116.4], [28.41, 116.72], [28.65, 117.1], [28.95, 117.46], [29.35, 117.95], [29.9, 118.72], [30.45, 119.55], [30.76, 120.13], [31.11, 120.84], [31.74, 121.93]]",WP,WP,TS,"['1999-09-03 21:00:00', '1999-09-04 00:00:00', '1999-09-04 03:00:00', '1999-09-04 06:00:00', '1999-09-04 09:00:00', '1999-09-04 12:00:00', '1999-09-04 15:00:00', '1999-09-04 18:00:00', '1999-09-04 21:00:00', '1999-09-05 00:00:00', '1999-09-05 03:00:00', '1999-09-05 06:00:00', '1999-09-05 09:00:00', '1999-09-05 12:00:00', '1999-09-05 15:00:00', '1999-09-05 18:00:00', '1999-09-05 21:00:00', '1999-09-06 00:00:00', '1999-09-06 03:00:00']",6,0,6,-1,1003.95614,13.15789474,101.3157895,56.5,16781962.0,346000000000.0,0.0,0.0,0.0,0.0,277900.0,65.15554686,3295.399902,0.09523163300000001,4944.9,79.46,7.667486171,1642.357488,63369999.643,71.063,3.37850167,133.4367607,1.79,65.135,Low_Middle,541200,154209984.0,111018328.0,12324717.0,156.0
214,223,GREG,MEX,1999,"[[22.92, -109.97]]",EP,EP,TS,['1999-09-07 21:00:00'],0,0,0,0,994.0,7.0,297.0,52.5,664339.0,8933989660.0,0.0,0.0,0.0,0.0,,65.15554686,317.0,0.235092983,2708.1,87.13,2.753554247,8946.132877,17330000.400399998,73.988,7.931115889,50.14780833,3.56,25.559,High_Middle,4000,1747897.5,498093.40625,198751.4375,484.0
215,224,FLOYD,USA,1999,"[[34.53, -77.65], [35.7, -76.8], [36.81, -76.08], [40.6, -73.5], [41.45, -72.77], [42.1, -72.1], [42.74, -71.37], [43.3, -70.6], [43.79, -69.76], [44.52, -68.11], [44.8, -67.3]]",NAm,NAm,TS,"['1999-09-16 09:00:00', '1999-09-16 12:00:00', '1999-09-16 15:00:00', '1999-09-17 00:00:00', '1999-09-17 03:00:00', '1999-09-17 06:00:00', '1999-09-17 09:00:00', '1999-09-17 12:00:00', '1999-09-17 15:00:00', '1999-09-17 21:00:00', '1999-09-18 00:00:00']",15,0,15,-4,978.6363636,18.81818182,41.81818182,109.3,50273456.0,9310000000000.0,8169676.0,1630000000000.0,108885.0,32623977787.0,7000000.0,65.15554686,27292.19922,0.628469037,5736.5,93.72,4.753235988999999,43434.69267,0.0,76.58292683,30.89124914,30.46634116,4.280598757,21.258000000000006,High,3000010,40581808.0,28739142.0,3590401.25,840.0
216,225,YORK,CHN,1999,"[[22.33, 113.49], [22.5, 113.28], [22.81, 113.04], [23.17, 112.79], [23.47, 112.56], [23.72, 112.33], [23.88, 112.17], [24.0, 112.11], [24.05, 112.14], [24.18, 112.08], [24.26, 112.14]]",WP,WP,TS,"['1999-09-16 09:00:00', '1999-09-16 12:00:00', '1999-09-16 15:00:00', '1999-09-16 18:00:00', '1999-09-16 21:00:00', '1999-09-17 00:00:00', '1999-09-17 03:00:00', '1999-09-17 06:00:00', '1999-09-17 09:00:00', '1999-09-17 12:00:00', '1999-09-17 15:00:00']",6,6,0,-1,994.0454545,4.454545455,235.2727273,83.4,69725340.0,1730000000000.0,25933164.0,672000000000.0,0.0,0.0,64300.0,65.15554686,3295.399902,0.09523163300000001,4944.9,79.46,7.667486171,1642.357488,63369999.643,71.063,3.37850167,133.4367607,1.79,65.135,Low_Middle,1300,78994840.0,64726800.0,15955976.0,156.0
217,226,BART,JPN,1999,"[[33.02, 130.48], [34.33, 131.38]]",WP,WP,TS,"['1999-09-23 21:00:00', '1999-09-24 00:00:00']",3,0,3,2,960.0,30.5,32.5,132.5,23867630.0,3170000000000.0,15873819.0,2010000000000.0,4185498.0,559000000000.0,5000000.0,65.15554686,8225.599609,0.035560013,5998.9,104.1,-0.251954272,41097.9596,0.0,80.57073171,44.64568332,347.41015089999996,2.9653040230000003,21.476999999999997,High,27338,18488514.0,16347415.0,1362305.5,392.0
218,227,DAN,CHN,1999,"[[24.31, 118.01], [24.62, 117.95], [24.99, 118.0], [25.38, 118.09], [25.73, 118.16], [26.11, 118.32], [26.58, 118.68], [27.16, 119.16], [27.82, 119.66], [28.4, 120.2], [29.08, 120.81], [29.8, 121.5]]",WP,WP,TS,"['1999-10-09 03:00:00', '1999-10-09 06:00:00', '1999-10-09 09:00:00', '1999-10-09 12:00:00', '1999-10-09 15:00:00', '1999-10-09 18:00:00', '1999-10-09 21:00:00', '1999-10-10 00:00:00', '1999-10-10 03:00:00', '1999-10-10 06:00:00', '1999-10-10 09:00:00', '1999-10-10 12:00:00']",9,4,5,-1,999.4861111,11.83333333,83.16666667,97.9,40272720.0,866000000000.0,15484456.0,311000000000.0,4470.0,214862517.0,241600.0,65.15554686,3295.399902,0.09523163300000001,4944.9,79.46,7.667486171,1642.357488,63369999.643,71.063,3.37850167,133.4367607,1.79,65.135,Low_Middle,123000,100128288.0,67074928.0,11221348.0,156.0
219,228,IRENE,CUB,1999,"[[22.7, -82.5], [23.01, -82.62]]",NAm,NAm,TS,"['1999-10-14 19:00:00', '1999-10-14 21:00:00']",2,1,1,0,986.0,9.0,345.0,62.0,4176377.0,35574983651.0,0.0,0.0,0.0,0.0,,65.15554686,62.70000076,0.32567500899999996,2750.8,110.71,6.188755304,3298.826762,8690000.1756,76.475,0.046334262,103.2092179,7.18659265,24.910999999999998,High_Middle,254990,3775437.5,3477816.25,1172462.875,192.0
